ID	Token	Freq
14029	로스모가	1
14030	조언자	1
14031	직무	1
14032	역경	1
14033	시나리오	1
14034	대본	1
14035	블리쉬	1
14036	기복	1
14037	축소판	1
14038	변함없	1
14039	심경	1
14040	외톨이	1
14041	노련	1
14042	제니자니스	1
14043	인공물	1
14044	소형임로	1
14045	라나요	1
14046	골칫거리	1
14047	뼈마디	1
14048	젖혀진	1
14049	측은	1
14050	마이크로폰	1
14051	첫사랑	1
14052	로튼	1
14053	호신술	1
14054	자빠지	1
14055	능숙	1
14056	어깨돌이	1
14057	나가떨어지	1
14058	손대중	1
14059	총집	1
14060	식힌	1
14061	다곤	1
14062	음색	1
14063	방해자	1
14064	ᆫ다더니	1
14065	나스트	1
14066	살얼음	1
14067	스파크	1
14068	좌표	1
14069	의혹	1
14070	라는데	1
14071	팡	1
14072	타석	1
14073	선적	1
14074	통제하	1
14075	침해	1
14076	피륙	1
14077	허다	1
14078	레그르스	1
14079	비번	1
14080	애인	1
14081	레오날드	1
14082	진료	1
14083	밥크레이터	1
14084	리그리	1
14085	유별나	1
14086	남루	1
14087	아스피린	1
14088	친밀	1
14089	주걱	1
14090	읠	1
14091	페타키	1
14092	보트리누스	1
14093	식중독	1
14094	계획서	1
14095	성탄	1
14096	다년	1
14097	리리음	1
14098	알칼로이드	1
14099	타피오카	1
14100	과감	1
14101	월권	1
14102	감소	1
14103	할트	1
14104	인권	1
14105	알맹이	1
14106	쓸데	1
14107	중얼거릴	1
14108	ULAPG	1
14109	42821	1
14110	DB	1
14111	과열	1
14112	질식사	1
14113	시체실	1
14114	트모린	1
14115	체육	1
14116	진단서	1
14117	패혈증	1
14118	뇌출혈	1
14119	광물질	1
14120	빙점	1
14121	스팍로	1
14122	반소매	1
14123	타월	1
14124	칼집	1
14125	할리스	1
14126	검객	1
14127	도다	1
14128	찔릴	1
14129	막이	1
14130	1900	1
14131	볼링장	1
14132	캔디	1
14133	전령	1
14134	삼갈	1
14135	작업반	1
14136	용마루	1
14137	파스	1
14138	나아진	1
14139	우릉우릉	1
14140	저수	1
14141	반말	1
14142	유기물	1
14143	거주구	1
14144	아라브	1
14145	웨스	1
14146	크로니슈	1
14147	스프라이	1
14148	리스쯔우	1
14149	루쥬크	1
14150	마질	1
14151	리지	1
14152	베베	1
14153	프사르크	1
14154	피이루쯔우	1
14155	후로르	1
14156	주례	1
14157	중장비	1
14158	끼여들	1
14159	비칠	1
14160	펼친	1
14161	광도	1
14162	선대	1
14163	추정	1
14164	로뮬르스별	1
14165	신속	1
14166	공격력	1
14167	트럭터	1
14168	진폭	1
14169	973	1
14170	1.3	1
14171	별개	1
14172	콧소리	1
14173	4025	1
14174	호프만	1
14175	놓친	1
14176	적선	1
14177	모성로뮬르스별	1
14178	복습	1
14179	파괴물	1
14180	요점	1
14181	응집력	1
14182	화력	1
14183	반반	1
14184	임피던스전기	1
14185	교류	1
14186	음량	1
14187	문헌	1
14188	씁쓰레	1
14189	타이밍	1
14190	뒤처리	1
14191	맥코이도	1
14192	떳떳	1
14193	부산	1
14194	부여	1
14195	천동설	1
14196	440	1
14197	진입	1
14198	사상자	1
14199	왓	1
14200	눈가림	1
14201	반나절	1
14202	사별	1
14203	로뮬루스	1
14204	흉악범	1
14205	트리스탄	1
14206	하물	1
14207	으슥	1
14208	복귀	1
14209	전위	1
14210	분열증	1
14211	양지	1
14212	도망자	1
14213	형벌	1
14214	겸한	1
14215	이목구비	1
14216	망각	1
14217	뒷주머니	1
14218	공명정대	1
14219	강화	1
14220	제동기	1
14221	고뇌	1
14222	포악	1
14223	최하	1
14224	배관	1
14225	괜한	1
14226	내려치	1
14227	꼭지	1
14228	탠타르스만	1
14229	전리층	1
14230	농지	1
14231	울먹이	1
14232	그러더니	1
14233	악보	1
14234	연습곡집	1
14235	우산	1
14236	그른압프스	1
14237	병들	1
14238	생글	1
14239	콜레라	1
14240	번식력	1
14241	증식	1
14242	병원체	1
14243	병균	1
14244	목차	1
14245	경과보고	1
14246	면역학	1
14247	귀중품	1
14248	보관소	1
14249	컴퓨터실	1
14250	발열	1
14251	방치	1
14252	산출	1
14253	항생	1
14254	탈지	1
14255	비눗물	1
14256	추태	1
14257	자지러지	1
14258	약자	1
14259	격식	1
14260	출납	1
14261	루이 파스퇴르	1
14262	파스퇴르	1
14263	DNA	1
14264	디옥시리보	1
14265	핵산	1
14266	약칭	1
14267	염색체	1
14268	이룸	1
14269	LTS	1
14270	426	1
14271	요소	1
14272	흥분제	1
14273	뒤꿈치	1
14274	분지르	1
14275	가려내	1
14276	짜르륵	1
14277	포르말린	1
14278	체내	1
14279	흐려지	1
14280	치명	1
14281	이십	1
14282	옷깃	1
14283	정가	1
14284	십자군	1
14285	교도	1
14286	성지	1
14287	회교도	1
14288	대도적	1
14289	아르센 루팡	1
14290	자부	1
14291	국보	1
14292	수집가	1
14293	착수금	1
14294	광고지	1
14295	등잔	1
14296	격언	1
14297	넘겨짚	1
14298	백작	1
14299	루블	1
14300	전역	1
14301	책임진	1
14302	산타클로스	1
14303	접히	1
14304	관람객	1
14305	유산	1
14306	직분	1
14307	만족감	1
14308	전람실	1
14309	폴란드	1
14310	미르덴홀	1
14311	깨나	1
14312	헌신짝	1
14313	조합	1
14314	모나리자	1
14315	왕궁	1
14316	버젓이	1
14317	도데남	1
14318	총통	1
14319	메가	1
14320	핵실험	1
14321	시소	1
14322	최상	1
14323	부당	1
14324	고교	1
14325	리더	1
14326	진학	1
14327	체류	1
14328	끼운	1
14329	1926	1
14330	중위	1
14331	유망	1
14332	신인	1
14333	베스트셀러	1
14334	사육	1
14335	관광선	1
14336	2001	1
14337	원제	1
14338	Islands	1
14339	in	1
14340	the	1
14341	sky	1
14342	보네거트	1
14343	현역	1
14344	우편함	1
14345	스테이지	1
14346	예선	1
14347	응모	1
14348	21,000	1
14349	득점	1
14350	감점	1
14351	엽	1
14352	비행정	1
14353	52	1
14354	한한	1
14355	2054	1
14356	체결	1
14357	눌러앉	1
14358	주무	1
14359	푼돈	1
14360	특상	1
14361	만회	1
14362	휘휘	1
14363	앞문	1
14364	기다린	1
14365	1,600	1
14366	은가요	1
14367	찰칵찰칵	1
14368	엄밀	1
14369	알약	1
14370	큰개자리	1
14371	앞부분	1
14372	활강	1
14373	뒷자리	1
14374	사령탑	1
14375	웅	1
14376	익숙하	1
14377	출렁출렁	1
14378	비행체	1
14379	항용	1
14380	두근거릴	1
14381	빨ᆯ	1
14382	쭉쭉	1
14383	이중문	1
14384	쌀가마니	1
14385	빠름	1
14386	우주섬	1
14387	수선	1
14388	원운동	1
14389	나일론	1
14390	후광	1
14391	너른	1
14392	전학	1
14393	조단	1
14394	통기	1
14395	어르신네	1
14396	자습	1
14397	가빠지	1
14398	긁적이	1
14399	정구	1
14400	복싱	1
14401	마즈	1
14402	연습선	1
14403	말하자면	1
14404	기틀	1
14405	문제없이	1
14406	탕탕	1
14407	슈슈	1
14408	바우엘	1
14409	요금	1
14410	매회	1
14411	급습	1
14412	홀버크	1
14413	삐빠	1
14414	빠	1
14415	빵빵	1
14416	한가로이	1
14417	귀청	1
14418	급작스럽	1
14419	주역	1
14420	존슨	1
14421	라더라	1
14422	ᆫ다더라	1
14423	드라문트	1
14424	망대	1
14425	켄타우리	1
14426	반사경	1
14427	제어	1
14428	챙기	1
14429	토일	1
14430	리포트	1
14431	만주	1
14432	리우데자네이루	1
14433	마다가스카르	1
14434	치료법	1
14435	35,000	1
14436	북아메리카의	1
14437	이고	1
14438	불러들일	1
14439	멍할	1
14440	전윈	1
14441	와이어	1
14442	잔칫집	1
14443	치른	1
14444	소감	1
14445	완치	1
14446	심장병	1
14447	관리원	1
14448	선발기	1
14449	독서기	1
14450	생리학	1
14451	비린내	1
14452	발꿈치	1
14453	감긴	1
14454	허우적거릴	1
14455	해친	1
14456	휘감	1
14457	표본실	1
14458	꾸물꾸물	1
14459	밀리미터	1
14460	몸체	1
14461	휘청휘청	1
14462	겉치장	1
14463	13,000	1
14464	달아매	1
14465	안전망	1
14466	탁구공	1
14467	튀어나가	1
14468	아페닌	1
14469	관측대	1
14470	알폰스	1
14471	프톨레마이오스	1
14472	노르스름	1
14473	루나	1
14474	시티	1
14475	내던진	1
14476	수훈	1
14477	후일	1
14478	1981	1
14479	사문	1
14480	환영회	1
14481	연료비	1
14482	가져갈	1
14483	안부	1
14484	오르내릴	1
14485	세면장	1
14486	차임벨	1
14487	깨울	1
14488	내려설	1
14489	절룩절룩	1
14490	되어갈	1
14491	ᆫ다지	1
14492	해수욕장	1
14493	집어삼키	1
14494	절구통	1
14495	글라이더	1
14496	활공	1
14497	억눌리	1
14498	안전벨트	1
14499	남극해	1
14500	수림	1
14501	장엄	1
14502	동아프리카	1
14503	쫙	1
14504	포물선	1
14505	휴강	1
14506	마주칠	1
14507	핵탄두	1
14508	우스개	1
14509	6,600	1
14510	빼낼	1
14511	국무성	1
14512	고위	1
14513	실전	1
14514	캐롤린	1
14515	제도로	1
14516	격침	1
14517	댐	1
14518	적국	1
14519	시행	1
14520	다물ᆯ	1
14521	가래	1
14522	산등성이	1
14523	전화선	1
14524	굽힌	1
14525	진주만	1
14526	보잉	1
14527	잉카	1
14528	다던데	1
14529	수천만	1
14530	나돌	1
14531	보네것	1
14532	KURT	1
14533	VONNEGUT	1
14534	열렬히	1
14535	83.6	1
14536	익스플로러	1
14537	구형	1
14538	스포트라이트	1
14539	일개	1
14540	끓는점	1
14541	약할	1
14542	무기물	1
14543	탄화물	1
14544	탄화	1
14545	유기	1
14546	행성계	1
14547	스코프전파	1
14548	수상경	1
14549	25000	1
14550	20000	1
14551	헛디디	1
14552	후진	1
14553	풍채	1
14554	모노레일단궤	1
14555	짐짓	1
14556	케무로와	1
14557	남색	1
14558	까마득	1
14559	향로	1
14560	어딨	1
14561	꼬꾸라지	1
14562	끌린	1
14563	팔로	1
14564	왼발	1
14565	내밀ᆯ	1
14566	별수	1
14567	널따랗	1
14568	구릿빛	1
14569	쪼그리	1
14570	꼿꼿	1
14571	내리비치	1
14572	희부옇	1
14573	층층이	1
14574	누이	1
14575	강할	1
14576	귀띔	1
14577	감수	1
14578	벌릴	1
14579	층층	1
14580	감색	1
14581	ᆫ대요	1
14582	왕도	1
14583	새싹	1
14584	부우부우	1
14585	비죽거리	1
14586	저만치	1
14587	반석	1
14588	속임	1
14589	적개심	1
14590	혜	1
14591	리코나가	1
14592	ᆫ다더냐	1
14593	전할	1
14594	불사르	1
14595	소리친	1
14596	찢긴	1
14597	승강대	1
14598	삐죽삐죽	1
14599	급경사	1
14600	너무너무	1
14601	우릉	1
14602	케무로도	1
14603	데우	1
14604	플루트	1
14605	음계	1
14606	플롯	1
14607	깃들이	1
14608	안긴	1
14609	없쟎	1
14610	뒷줄	1
14611	날아오를	1
14612	샤벨	1
14613	총격	1
14614	반수	1
14615	음울	1
14616	싸운	1
14617	오우나	1
14618	요가	1
14619	복숭앗빛	1
14620	달콤한	1
14621	이르른	1
14622	마리가	1
14623	둥우리	1
14624	증정	1
14625	초상	1
14626	버클	1
14627	답례	1
14628	냄비	1
14629	다한	1
14630	가느다랗	1
14631	은방울	1
14632	리코	1
14633	구불구불	1
14634	손길	1
14635	자랄	1
14636	아요들	1
14637	케무로가	1
14638	칭송	1
14639	지킴	1
14640	망루	1
14641	나아감	1
14642	린드버그	1
14643	단엽	1
14644	프로펠러기	1
14645	휴고 건즈백	1
14646	건즈백도	1
14647	1890	1
14648	농민	1
14649	학비	1
14650	대니얼	1
14651	에스파니아어	1
14652	튄	1
14653	애용	1
14654	코네티컷	1
14655	천마	1
14656	헛디딜	1
14657	오라버니	1
14658	코발트	1
14659	초우	1
14660	원시림	1
14661	목초지	1
14662	벽촌	1
14663	숨지	1
14664	읍내	1
14665	나무꾼	1
14666	학예회	1
14667	초빙	1
14668	겨루	1
14669	복식	1
14670	끙	1
14671	불하	1
14672	수돗물	1
14673	간식	1
14674	유리병	1
14675	킬킬	1
14676	듀켄만	1
14677	괴짜	1
14678	매부리코	1
14679	그만둔	1
14680	힘줄	1
14681	드러날	1
14682	줄어들ᆫ	1
14683	야구장	1
14684	철근	1
14685	골조	1
14686	악질	1
14687	파크로드	1
14688	버지니아	1
14689	리터	1
14690	동글납작	1
14691	달ᆯ	1
14692	여차하면	1
14693	뿌리칠	1
14694	밴드	1
14695	깍지	1
14696	희석	1
14697	폭발력	1
14698	비아냥거림	1
14699	승용	1
14700	방패	1
14701	연구노트	1
14702	분격	1
14703	펄펄	1
14704	프레스콧이	1
14705	감시자	1
14706	이면	1
14707	철재	1
14708	동글동글	1
14709	급상승	1
14710	제기랄	1
14711	삵쾡이	1
14712	복부	1
14713	켄	1
14714	따라잡	1
14715	동판	1
14716	내압	1
14717	이까짓	1
14718	237	1
14719	히야	1
14720	네년	1
14721	어마어마하	1
14722	놀아나	1
14723	조만	1
14724	진작에	1
14725	흡인	1
14726	외벽	1
14727	모스	1
14728	뚱한	1
14729	가할	1
14730	엎드린	1
14731	58	1
14732	까무러칠	1
14733	엎어진	1
14734	4627	1
14735	검산	1
14736	마거릿이	1
14737	딴전	1
14738	구둣발	1
14739	양다리	1
14740	귀금속	1
14741	독액	1
14742	게걸	1
14743	넓적한	1
14744	잎자루	1
14745	케케묵	1
14746	은걸	1
14747	대포알	1
14748	푸드득	1
14749	홰	1
14750	묵사발	1
14751	차림새	1
14752	나직	1
14753	도마크	1
14754	고크	1
14755	정방	1
14756	장방	1
14757	가지가지	1
14758	냉큼	1
14759	후춧가루	1
14760	병정	1
14761	큰절	1
14762	은밀히	1
14763	마거릿도	1
14764	나도야	1
14765	마르도나레나	1
14766	오스놈	1
14767	오스놈별	1
14768	유산동	1
14769	거국	1
14770	덤벼들ᆯ	1
14771	이판사판	1
14772	쥐어박	1
14773	무음	1
14774	쌍권총	1
14775	무음총	1
14776	올라탈	1
14777	스카이라크호	1
14778	위세	1
14779	축포	1
14780	왕가	1
14781	영접	1
14782	마르도나레인	1
14783	깡그리	1
14784	내친	1
14785	풍습	1
14786	도크	1
14787	불의	1
14788	판지	1
14789	어절	1
14790	형제선	1
14791	원동력	1
14792	밤낮없이	1
14793	무색	1
14794	SOS.	1
14795	찌릿찌릿	1
14796	쩔쩔매	1
14797	술래잡기	1
14798	희박한	1
14799	진흙탕	1
14800	철퍼덕	1
14801	콘달호	1
14802	투광기	1
14803	낌새	1
14804	잽싼	1
14805	엄호	1
14806	임하	1
14807	듀켄들	1
14808	전술	1
14809	아군	1
14810	국경	1
14811	서툴ᆫ	1
14812	타르	1
14813	내쉰	1
14814	공병대	1
14815	도열	1
14816	팔지	1
14817	도성	1
14818	군주	1
14819	선포	1
14820	나이다	1
14821	귀빈	1
14822	성좌	1
14823	오리온	1
14824	연두색	1
14825	반달	1
14826	아웃	1
14827	망측	1
14828	착용	1
14829	올라프	1
14830	버로우즈	1
14831	휘둘림	1
14832	모로코	1
14833	막내	1
14834	유모차	1
14835	발육	1
14836	혼동	1
14837	텐	1
14838	일레븐	1
14839	투웰브라	1
14840	1다스	1
14841	비뚤어짐	1
14842	신동	1
14843	모둔	1
14844	초등학교	1
14845	H.O.	1
14846	케지	1
14847	육교	1
14848	바닷새	1
14849	쫓아낸	1
14850	마틸다	1
14851	마그네이트	1
14852	훔쳐보	1
14853	자자	1
14854	물받이	1
14855	빠져나온	1
14856	고무장갑	1
14857	식모	1
14858	재봉	1
14859	빨아들인	1
14860	언덕배기	1
14861	널빤지	1
14862	배수관	1
14863	털실	1
14864	따스하	1
14865	지피	1
14866	백합	1
14867	계약서	1
14868	옵	1
14869	교육비	1
14870	인류학자	1
14871	케임브리지	1
14872	스칸디나비아	1
14873	외국어	1
14874	지껄일	1
14875	웃통	1
14876	축내	1
14877	들이치	1
14878	우러러본	1
14879	목욕물	1
14880	오라기	1
14881	민들레	1
14882	개울가	1
14883	수확물	1
14884	아울러	1
14885	지켜본	1
14886	앞두	1
14887	암사슴	1
14888	해체	1
14889	브라이튼	1
14890	웨인	1
14891	건너갈	1
14892	구슬리	1
14893	핵물리학	1
14894	돌팔매	1
14895	예인선	1
14896	무심	1
14897	비켜날	1
14898	백만장자	1
14899	1765	1
14900	마르세이유	1
14901	건달	1
14902	빈둥거릴	1
14903	트론	1
14904	수에즈	1
14905	디딤돌	1
14906	선구상배	1
14907	1896	1
14908	384	1
14909	1513	1
14910	마법사	1
14911	실력자	1
14912	알라신	1
14913	에티오피아	1
14914	추하	1
14915	비뚤어지	1
14916	윗니	1
14917	아랫니	1
14918	예법	1
14919	콧구멍	1
14920	후비	1
14921	갸웃거릴	1
14922	집어던질	1
14923	안내양	1
14924	바스러질	1
14925	스키드	1
14926	소중한	1
14927	오아시스	1
14928	모래바람	1
14929	보따리	1
14930	넘어선	1
14931	플로우메	1
14932	끝머리	1
14933	고마움	1
14934	표한	1
14935	곁들	1
14936	네팔	1
14937	히말라야	1
14938	소경	1
14939	서두를	1
14940	남지	1
14941	광동	1
14942	와신토냐	1
14943	존크	1
14944	아열대	1
14945	여야	1
14946	기름지	1
14947	은총	1
14948	와시	1
14949	프랑스령	1
14950	연관	1
14951	바르파라소	1
14952	남미	1
14953	사들인	1
14954	약학	1
14955	언청이	1
14956	퍼즐	1
14957	쓰윽	1
14958	라퐁	1
14959	지그리드	1
14960	핀란드인	1
14961	터키인	1
14962	코카시아	1
14963	발파라소	1
14964	바르파라소와	1
14965	신천옹	1
14966	얀	1
14967	자핀	1
14968	맹장염	1
14969	랑커	1
14970	1932	1
14971	변류기	1
14972	나체	1
14973	증류	1
14974	화로	1
14975	보냄	1
14976	망라	1
14977	용골	1
14978	토기	1
14979	뒤집어지	1
14980	관측선	1
14981	담배꽁초	1
14982	그리곤	1
14983	꾸릴	1
14984	떠나간	1
14985	대표자	1
14986	샤빈	1
14987	우뢰	1
14988	총각	1
14989	필립 와일리	1
14990	원작자	1
14991	Philip	1
14992	Wylie	1
14993	1902	1
14994	메사추세스	1
14995	중퇴	1
14996	뉴요커	1
14997	편집자	1
14998	Amazing	1
14999	Stories	1
15000	발간	1
15001	에드윈	1
15002	Edwin	1
15003	Balmer	1
15004	파라마운트	1
15005	1951	1
15006	와일러	1
15007	요기	1
15008	쌍벽	1
15009	쥘	1
15010	특기	1
15011	독점	1
15012	자욱한	1
15013	내보낼	1
15014	에른스트	1
15015	예일	1
15016	레밍	1
15017	벨디스	1
15018	유니버셜	1
15019	카터	1
15020	따뜻하	1
15021	뉴욕타임스	1
15022	알려진	1
15023	이변	1
15024	아케루나별	1
15025	알파와	1
15026	후들후들	1
15027	보급소	1
15028	신사도	1
15029	밍크	1
15030	노동차	1
15031	재미난	1
15032	월가	1
15033	금융	1
15034	행상인	1
15035	주부	1
15036	생업	1
15037	알파도	1
15038	강풍	1
15039	1020	1
15040	ᆫ다는데	1
15041	을래	1
15042	주정	1
15043	수공업	1
15044	내년	1
15045	대학원	1
15046	배고픈	1
15047	퍼렇	1
15048	조교수	1
15049	콜로이드	1
15050	참모	1
15051	칠월	1
15052	후보자	1
15053	버밍햄	1
15054	멤피스	1
15055	삭제	1
15056	국제법	1
15057	조약	1
15058	회교	1
15059	힌두교	1
15060	확고한	1
15061	정권	1
15062	악순환	1
15063	이브와	1
15064	철도역	1
15065	들이닥친	1
15066	찬미가	1
15067	대대로	1
15068	고동치	1
15069	슈피리어	1
15070	모아들이	1
15071	제강	1
15072	135	1
15073	62	1
15074	냉	1
15075	서아시아	1
15076	남인도	1
15077	옐로스톤	1
15078	독하	1
15079	잦아들	1
15080	3040	1
15081	허기	1
15082	갈증	1
15083	병리	1
15084	스턴	1
15085	레논	1
15086	회복력	1
15087	영양학	1
15088	쯧	1
15089	쯔쯔	1
15090	지진계	1
15091	폐렴	1
15092	경미	1
15093	타박상	1
15094	소독약	1
15095	U	1
15096	뵌	1
15097	톡톡	1
15098	무전실	1
15099	재건	1
15100	형체	1
15101	엎지른	1
15102	로렌스	1
15103	샛별금성	1
15104	슈피리어호	1
15105	광업	1
15106	수륙	1
15107	노릴	1
15108	라이터	1
15109	사형수	1
15110	명석	1
15111	다섯째	1
15112	연주회	1
15113	약병	1
15114	젊음	1
15115	장례식	1
15116	절실하	1
15117	2833	1
15118	집오리	1
15119	소화기	1
15120	다녀온	1
15121	뇌진탕	1
15122	허벅다리	1
15123	꺼질	1
15124	걷기	1
15125	불어남	1
15126	매듭	1
15127	건너뛰	1
15128	휴런	1
15129	클리블랜드	1
15130	은행원	1
15131	공안	1
15132	곡물	1
15133	집산지	1
15134	동해안	1
15135	아칸소	1
15136	애쓴	1
15137	연잇	1
15138	휴화산	1
15139	숙박	1
15140	갈수록	1
15141	단결	1
15142	강탈	1
15143	수비	1
15144	격분	1
15145	조명탄	1
15146	살육	1
15147	진격	1
15148	줄ᆯ	1
15149	모일	1
15150	퉁겨지	1
15151	나사니엘	1
15152	209	1
15153	용감히	1
15154	금메달	1
15155	모토	1
15156	1,300	1
15157	절연체	1
15158	특식	1
15159	칠면조	1
15160	미니애폴리스	1
15161	싹튼	1
15162	낱	1
15163	용광로	1
15164	포개	1
15165	처자식	1
15166	훌륭한	1
15167	스포크	1
15168	알핼름	1
15169	움트	1
15170	기생	1
15171	플랑크톤	1
15172	꾀꼬리	1
15173	지루한	1
15174	점호	1
15175	59	1
